Buchungsnummer	Kontonummer	Kontobezeichnung	Belegdatum	Belegnummer	Buchungstext	Kostentr‰ger	Kostenstelle	Steuerschl¸ssel	Gegenkonto	Sollbetrag EUR	Habenbetrag EUR	USt-Konto	USt-%	SPLIT1
202	01710	Bank Kreditkarte Coba	14.08.17	97	ESTA APPLICATION Gibraltar 044		ESTA / Visa		06641		54,00		0,00	
2.152	01710	Bank Kreditkarte Coba	14.08.17	97	<Storno> ESTA APPLICATION Gibraltar 044		ESTA / Visa		06641		-54,00		0,00	
2.153	01710	Bank Kreditkarte Coba	14.08.17	97	ESTA APPLICATION Gibraltar 044		ESTA / Visa		06430		54,00		0,00	
219	01710	Bank Kreditkarte Coba	21.08.17	172	PAYPAL *BRAVOFLY SA 35314369001 006				02105		587,54		0,00	
566	01710	Bank Kreditkarte Coba	21.08.17	518	CAR DEL MAR HAMBURG 001				02105		-628,57		0,00	
959	01710	Bank Kreditkarte Coba	21.08.17	518	<Storno> CAR DEL MAR HAMBURG 001				02105		628,57		0,00	
960	01710	Bank Kreditkarte Coba	21.08.17	518	CAR DEL MAR HAMBURG 001				02105		628,57		0,00	
565	01710	Bank Kreditkarte Coba	23.08.17	517	AGA Reiseschutz Pol. 5857271000				02105		-46,40		0,00	
1.253	01710	Bank Kreditkarte Coba	23.08.17	517	<Storno> AGA Reiseschutz Pol. 5857271000				02105		46,40		0,00	
1.254	01710	Bank Kreditkarte Coba	23.08.17	517	AGA Reiseschutz Pol. 5857271000				02105		46,40		0,00	
549	01710	Bank Kreditkarte Coba	28.08.17	501	1.50% AUSLANDSEINSATZENTGELT				02105		-2,00		0,00	
550	01710	Bank Kreditkarte Coba	28.08.17	502	1.50% AUSLANDSEINSATZENTGELT				02105		-0,16		0,00	
551	01710	Bank Kreditkarte Coba	28.08.17	503	SPACE CENTER HOUSTON HOUSTON 400				02100		-4,24		0,00	
552	01710	Bank Kreditkarte Coba	28.08.17	504	SPACE CTR HOUS25043530 HOUSTON 400				02100		-10,99		0,00	
553	01710	Bank Kreditkarte Coba	28.08.17	505	1.50% AUSLANDSEINSATZENTGELT				02105		-0,38		0,00	
554	01710	Bank Kreditkarte Coba	28.08.17	506	SPACE CENTER HOUSTON HOUSTON 400				02100		-25,41		0,00	
555	01710	Bank Kreditkarte Coba	28.08.17	507	1.50% AUSLANDSEINSATZENTGELT				02105		-0,07		0,00	
556	01710	Bank Kreditkarte Coba	28.08.17	508	PARKING METERS HOUSTON 400				02103		-1,70		0,00	
557	01710	Bank Kreditkarte Coba	28.08.17	509	1.50% AUSLANDSEINSATZENTGELT				02105		-0,03		0,00	
558	01710	Bank Kreditkarte Coba	28.08.17	510	HAMPTON INNS 512-6885300 400				02105		-133,26		0,00	
559	01710	Bank Kreditkarte Coba	28.08.17	511	1.50% AUSLANDSEINSATZENTGELT				02105		-1,56		0,00	
560	01710	Bank Kreditkarte Coba	28.08.17	512	PARKING METERS HOUSTON 400				02103		-4,54		0,00	
561	01710	Bank Kreditkarte Coba	28.08.17	513	HOLIDAY INN HOTEL EXPR HOUSTON 400				02105		-104,22		0,00	
562	01710	Bank Kreditkarte Coba	28.08.17	514	1.50% AUSLANDSEINSATZENTGELT				02105		-0,06		0,00	
563	01710	Bank Kreditkarte Coba	28.08.17	515	HAMPTON INNS GEORGETOWN 400				02105		-85,32		0,00	
564	01710	Bank Kreditkarte Coba	28.08.17	516	1.50% AUSLANDSEINSATZENTGELT				02105		-1,28		0,00	
1.007	01710	Bank Kreditkarte Coba	28.08.17	513	<Storno> HOLIDAY INN HOTEL EXPR HOUSTON 400				02105		104,22		0,00	
1.008	01710	Bank Kreditkarte Coba	28.08.17	513	HOLIDAY INN HOTEL EXPR HOUSTON 400				02105		104,22		0,00	
1.172	01710	Bank Kreditkarte Coba	28.08.17	515	<Storno> HAMPTON INNS GEORGETOWN 400				02105		85,32		0,00	
1.173	01710	Bank Kreditkarte Coba	28.08.17	515	HAMPTON INNS GEORGETOWN 400				02105		85,32		0,00	
1.226	01710	Bank Kreditkarte Coba	28.08.17	510	<Storno> HAMPTON INNS 512-6885300 400				02105		133,26		0,00	
1.227	01710	Bank Kreditkarte Coba	28.08.17	510	HAMPTON INNS 512-6885300 400				02105		133,26		0,00	
1.367	01710	Bank Kreditkarte Coba	28.08.17	509	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		0,03		0,00	
1.368	01710	Bank Kreditkarte Coba	28.08.17	509	1.50% AUSLANDSEINSATZENTGELT				02105		0,03		0,00	
1.437	01710	Bank Kreditkarte Coba	28.08.17	506	<Storno> SPACE CENTER HOUSTON HOUSTON 400				02100		25,41		0,00	
1.438	01710	Bank Kreditkarte Coba	28.08.17	506	SPACE CENTER HOUSTON HOUSTON 400				02100		25,41		0,00	
1.500	01710	Bank Kreditkarte Coba	28.08.17	514	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		0,06		0,00	
1.501	01710	Bank Kreditkarte Coba	28.08.17	514	1.50% AUSLANDSEINSATZENTGELT				02105		0,06		0,00	
1.568	01710	Bank Kreditkarte Coba	28.08.17	512	<Storno> PARKING METERS HOUSTON 400				02103		4,54		0,00	
1.569	01710	Bank Kreditkarte Coba	28.08.17	512	PARKING METERS HOUSTON 400				02103		4,54		0,00	
1.582	01710	Bank Kreditkarte Coba	28.08.17	507	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		0,07		0,00	
1.583	01710	Bank Kreditkarte Coba	28.08.17	507	1.50% AUSLANDSEINSATZENTGELT				02105		0,07		0,00	
1.592	01710	Bank Kreditkarte Coba	28.08.17	503	<Storno> SPACE CENTER HOUSTON HOUSTON 400				02100		4,24		0,00	
1.593	01710	Bank Kreditkarte Coba	28.08.17	503	SPACE CENTER HOUSTON HOUSTON 400				02105		4,24		0,00	
1.661	01710	Bank Kreditkarte Coba	28.08.17	516	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		1,28		0,00	
1.662	01710	Bank Kreditkarte Coba	28.08.17	516	1.50% AUSLANDSEINSATZENTGELT				02105		1,28		0,00	
1.667	01710	Bank Kreditkarte Coba	28.08.17	504	<Storno> SPACE CTR HOUS25043530 HOUSTON 400				02100		10,99		0,00	
1.668	01710	Bank Kreditkarte Coba	28.08.17	504	SPACE CTR HOUS25043530 HOUSTON 400				02105		10,99		0,00	
1.677	01710	Bank Kreditkarte Coba	28.08.17	502	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		0,16		0,00	
1.678	01710	Bank Kreditkarte Coba	28.08.17	502	1.50% AUSLANDSEINSATZENTGELT				02105		0,16		0,00	
1.735	01710	Bank Kreditkarte Coba	28.08.17	501	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		2,00		0,00	
1.736	01710	Bank Kreditkarte Coba	28.08.17	501	1.50% AUSLANDSEINSATZENTGELT				02105		2,00		0,00	
1.763	01710	Bank Kreditkarte Coba	28.08.17	505	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		0,38		0,00	
1.764	01710	Bank Kreditkarte Coba	28.08.17	505	1.50% AUSLANDSEINSATZENTGELT				02105		0,38		0,00	
1.787	01710	Bank Kreditkarte Coba	28.08.17	508	<Storno> PARKING METERS HOUSTON 400				02103		1,70		0,00	
1.788	01710	Bank Kreditkarte Coba	28.08.17	508	PARKING METERS HOUSTON 400				02103		1,70		0,00	
1.791	01710	Bank Kreditkarte Coba	28.08.17	511	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		1,56		0,00	
1.792	01710	Bank Kreditkarte Coba	28.08.17	511	1.50% AUSLANDSEINSATZENTGELT				02105		1,56		0,00	
1.991	01710	Bank Kreditkarte Coba	28.08.17	503	<Storno> SPACE CENTER HOUSTON HOUSTON 400				02105		-4,24		0,00	
1.992	01710	Bank Kreditkarte Coba	28.08.17	503	SPACE CENTER HOUSTON HOUSTON 400				02105		4,24		0,00	
1.993	01710	Bank Kreditkarte Coba	28.08.17	506	<Storno> SPACE CENTER HOUSTON HOUSTON 400				02100		-25,41		0,00	
1.994	01710	Bank Kreditkarte Coba	28.08.17	506	SPACE CENTER HOUSTON HOUSTON 400				02105		25,41		0,00	
2.144	01710	Bank Kreditkarte Coba	28.08.17	512	<Storno> PARKING METERS HOUSTON 400				02103		-4,54		0,00	
2.145	01710	Bank Kreditkarte Coba	28.08.17	512	PARKING METERS HOUSTON 400				02105		4,54		0,00	
2.146	01710	Bank Kreditkarte Coba	28.08.17	508	<Storno> PARKING METERS HOUSTON 400				02103		-1,70		0,00	
2.147	01710	Bank Kreditkarte Coba	28.08.17	508	PARKING METERS HOUSTON 400				02105		1,70		0,00	
545	01710	Bank Kreditkarte Coba	29.08.17	497	1.50% AUSLANDSEINSATZENTGELT				02105		-1,84		0,00	
546	01710	Bank Kreditkarte Coba	29.08.17	498	HAMPTON INNS 512-6885300 400				02105		-122,42		0,00	
547	01710	Bank Kreditkarte Coba	29.08.17	499	TEXACO 0352440 GOLDTHWAITE 400				02105		-10,01		0,00	
548	01710	Bank Kreditkarte Coba	29.08.17	500	1.50% AUSLANDSEINSATZENTGELT				02105		-0,15		0,00	
1.230	01710	Bank Kreditkarte Coba	29.08.17	498	<Storno> HAMPTON INNS 512-6885300 400				02105		122,42		0,00	
1.524	01710	Bank Kreditkarte Coba	29.08.17	497	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		1,84		0,00	
1.525	01710	Bank Kreditkarte Coba	29.08.17	497	1.50% AUSLANDSEINSATZENTGELT				02105		1,84		0,00	
1.665	01710	Bank Kreditkarte Coba	29.08.17	500	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		0,15		0,00	
1.666	01710	Bank Kreditkarte Coba	29.08.17	500	1.50% AUSLANDSEINSATZENTGELT				02105		0,15		0,00	
1.675	01710	Bank Kreditkarte Coba	29.08.17	499	<Storno> TEXACO 0352440 GOLDTHWAITE 400				02105		10,01		0,00	
1.676	01710	Bank Kreditkarte Coba	29.08.17	499	TEXACO 0352440 GOLDTHWAITE 400				02105		10,01		0,00	
2.093	01710	Bank Kreditkarte Coba	29.08.17	498	HAMPTON INNS 512-6885300 400				02105		122,42		0,00	
250	01710	Bank Kreditkarte Coba	30.08.17	202	Saldovortrag				01700		659,21		0,00	
543	01710	Bank Kreditkarte Coba	30.08.17	495	1.50% AUSLANDSEINSATZENTGELT				02105		-0,08		0,00	
544	01710	Bank Kreditkarte Coba	30.08.17	496	MCDONALD'S F26903 LUBBOCK 400				02100		-5,58		0,00	
712	01710	Bank Kreditkarte Coba	30.08.17	664	Saldovortrag				02100		-659,21		0,00	
937	01710	Bank Kreditkarte Coba	30.08.17	664	<Storno> Saldovortrag				02100		659,21		0,00	
938	01710	Bank Kreditkarte Coba	30.08.17	664	Saldovortrag				02100		659,21		0,00	
1.504	01710	Bank Kreditkarte Coba	30.08.17	496	<Storno> MCDONALD'S F26903 LUBBOCK 400				02100		5,58		0,00	
1.505	01710	Bank Kreditkarte Coba	30.08.17	496	MCDONALD'S F26903 LUBBOCK 400				02105		5,58		0,00	
1.586	01710	Bank Kreditkarte Coba	30.08.17	495	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		0,08		0,00	
1.587	01710	Bank Kreditkarte Coba	30.08.17	495	1.50% AUSLANDSEINSATZENTGELT				02105		0,08		0,00	
2.185	01710	Bank Kreditkarte Coba	30.08.17	664	<Storno> Saldovortrag				02100		-659,21		0,00	
656	01710	Bank Kreditkarte Coba	31.08.17	608	1.50% AUSLANDSEINSATZENTGELT				02105		-0,98		0,00	
657	01710	Bank Kreditkarte Coba	31.08.17	609	COMFORT INN & SUITES LUBBOCK 400				02105		-65,42		0,00	
991	01710	Bank Kreditkarte Coba	31.08.17	609	<Storno> COMFORT INN & SUITES LUBBOCK 400				02105		65,42		0,00	
992	01710	Bank Kreditkarte Coba	31.08.17	609	COMFORT INN & SUITES LUBBOCK 400				02105		65,42		0,00	
1.781	01710	Bank Kreditkarte Coba	31.08.17	608	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		0,98		0,00	
1.782	01710	Bank Kreditkarte Coba	31.08.17	608	1.50% AUSLANDSEINSATZENTGELT				02105		0,98		0,00	
648	01710	Bank Kreditkarte Coba	01.09.17	600	QUALITY INN NM025 SANTE FE 400				02105		-73,03		0,00	
649	01710	Bank Kreditkarte Coba	01.09.17	601	1.50% AUSLANDSEINSATZENTGELT				02105		-4,07		0,00	
650	01710	Bank Kreditkarte Coba	01.09.17	602	1.50% AUSLANDSEINSATZENTGELT				02105		-0,33		0,00	
651	01710	Bank Kreditkarte Coba	01.09.17	603	1.50% AUSLANDSEINSATZENTGELT				02105		-1,10		0,00	
652	01710	Bank Kreditkarte Coba	01.09.17	604	EXPRESS 24 MOAB MOAB 400				02100		-22,21		0,00	
653	01710	Bank Kreditkarte Coba	01.09.17	605	PHILLIPS 66 - ASPEN QUICKASPEN 400				02105		-26,66		0,00	
654	01710	Bank Kreditkarte Coba	01.09.17	606	PRONTO WIRELESS SUGAR LAND 400				02105		-271,01		0,00	
655	01710	Bank Kreditkarte Coba	01.09.17	607	1.50% AUSLANDSEINSATZENTGELT				02105		-0,40		0,00	
1.144	01710	Bank Kreditkarte Coba	01.09.17	606	<Storno> PRONTO WIRELESS SUGAR LAND 400				02105		271,01		0,00	
1.145	01710	Bank Kreditkarte Coba	01.09.17	606	PRONTO WIRELESS SUGAR LAND 400				02105		271,01		0,00	
1.170	01710	Bank Kreditkarte Coba	01.09.17	600	<Storno> QUALITY INN NM025 SANTE FE 400				02105		73,03		0,00	
1.171	01710	Bank Kreditkarte Coba	01.09.17	600	QUALITY INN NM025 SANTE FE 400				02105		73,03		0,00	
1.421	01710	Bank Kreditkarte Coba	01.09.17	605	<Storno> PHILLIPS 66 - ASPEN QUICKASPEN 400				02105		26,66		0,00	
1.422	01710	Bank Kreditkarte Coba	01.09.17	605	PHILLIPS 66 - ASPEN QUICKASPEN 400				02105		26,66		0,00	
1.474	01710	Bank Kreditkarte Coba	01.09.17	604	<Storno> EXPRESS 24 MOAB MOAB 400				02100		22,21		0,00	
1.475	01710	Bank Kreditkarte Coba	01.09.17	604	EXPRESS 24 MOAB MOAB 400				02105		22,21		0,00	
1.538	01710	Bank Kreditkarte Coba	01.09.17	601	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		4,07		0,00	
1.539	01710	Bank Kreditkarte Coba	01.09.17	601	1.50% AUSLANDSEINSATZENTGELT				02105		4,07		0,00	
1.755	01710	Bank Kreditkarte Coba	01.09.17	607	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		0,40		0,00	
1.756	01710	Bank Kreditkarte Coba	01.09.17	607	1.50% AUSLANDSEINSATZENTGELT				02105		0,40		0,00	
1.767	01710	Bank Kreditkarte Coba	01.09.17	602	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		0,33		0,00	
1.768	01710	Bank Kreditkarte Coba	01.09.17	602	1.50% AUSLANDSEINSATZENTGELT				02105		0,33		0,00	
1.771	01710	Bank Kreditkarte Coba	01.09.17	603	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		1,10		0,00	
1.772	01710	Bank Kreditkarte Coba	01.09.17	603	1.50% AUSLANDSEINSATZENTGELT				02105		1,10		0,00	
637	01710	Bank Kreditkarte Coba	04.09.17	589	1.50% AUSLANDSEINSATZENTGELT				02105		-1,54		0,00	
638	01710	Bank Kreditkarte Coba	04.09.17	590	LASTSCHRIFTEINZUG				02100		659,21		0,00	
639	01710	Bank Kreditkarte Coba	04.09.17	591	1.50% AUSLANDSEINSATZENTGELT				02105		-0,19		0,00	
640	01710	Bank Kreditkarte Coba	04.09.17	592	ZION NP-RIVER ENTRANCE SPRINGDALE 400				02100		-12,62		0,00	
641	01710	Bank Kreditkarte Coba	04.09.17	593	ELEMENT BASALT - ASPEN BASALT 400				02100		-118,01		0,00	
642	01710	Bank Kreditkarte Coba	04.09.17	594	THE BIT & SPUR SPRINGDALE 400				02102		-29,45		0,00	
643	01710	Bank Kreditkarte Coba	04.09.17	595	1.50% AUSLANDSEINSATZENTGELT				02105		-0,44		0,00	
644	01710	Bank Kreditkarte Coba	04.09.17	596	LA QUINTA INNS & SUITE LA VERKIN 400				02105		-1,79		0,00	
645	01710	Bank Kreditkarte Coba	04.09.17	597	1.50% AUSLANDSEINSATZENTGELT				02105		-0,03		0,00	
646	01710	Bank Kreditkarte Coba	04.09.17	598	LA QUINTA INNS & SUITE LA VERKIN 400				02105		-102,36		0,00	
647	01710	Bank Kreditkarte Coba	04.09.17	599	1.50% AUSLANDSEINSATZENTGELT				02105		-1,77		0,00	
973	01710	Bank Kreditkarte Coba	04.09.17	597	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		0,03		0,00	
974	01710	Bank Kreditkarte Coba	04.09.17	597	1.50% AUSLANDSEINSATZENTGELT				02105		0,03		0,00	
1.047	01710	Bank Kreditkarte Coba	04.09.17	1042	Commerzbank AG COMMERZBANK AG 4018490900037289 ABR ECHNUNG KREDITKARTE VOM 30.0				01700	659,21			0,00	
1.052	01710	Bank Kreditkarte Coba	04.09.17	598	<Storno> LA QUINTA INNS & SUITE LA VERKIN 400				02105		102,36		0,00	
1.053	01710	Bank Kreditkarte Coba	04.09.17	598	LA QUINTA INNS & SUITE LA VERKIN 400				02105		102,36		0,00	
1.192	01710	Bank Kreditkarte Coba	04.09.17	593	<Storno> ELEMENT BASALT - ASPEN BASALT 400				02100		118,01		0,00	
1.193	01710	Bank Kreditkarte Coba	04.09.17	593	ELEMENT BASALT - ASPEN BASALT 400				02100		118,01		0,00	
1.399	01710	Bank Kreditkarte Coba	04.09.17	594	<Storno> THE BIT & SPUR SPRINGDALE 400				02102		29,45		0,00	
1.400	01710	Bank Kreditkarte Coba	04.09.17	594	THE BIT & SPUR SPRINGDALE 400				02102		29,45		0,00	
1.655	01710	Bank Kreditkarte Coba	04.09.17	592	<Storno> ZION NP-RIVER ENTRANCE SPRINGDALE 400				02100		12,62		0,00	
1.656	01710	Bank Kreditkarte Coba	04.09.17	592	ZION NP-RIVER ENTRANCE SPRINGDALE 400				02105		12,62		0,00	
1.683	01710	Bank Kreditkarte Coba	04.09.17	591	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		0,19		0,00	
1.684	01710	Bank Kreditkarte Coba	04.09.17	591	1.50% AUSLANDSEINSATZENTGELT				02105		0,19		0,00	
1.687	01710	Bank Kreditkarte Coba	04.09.17	595	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		0,44		0,00	
1.688	01710	Bank Kreditkarte Coba	04.09.17	595	1.50% AUSLANDSEINSATZENTGELT				02105		0,44		0,00	
1.751	01710	Bank Kreditkarte Coba	04.09.17	596	<Storno> LA QUINTA INNS & SUITE LA VERKIN 400				02105		1,79		0,00	
1.752	01710	Bank Kreditkarte Coba	04.09.17	596	LA QUINTA INNS & SUITE LA VERKIN 400				02105		1,79		0,00	
1.773	01710	Bank Kreditkarte Coba	04.09.17	599	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		1,77		0,00	
1.774	01710	Bank Kreditkarte Coba	04.09.17	599	1.50% AUSLANDSEINSATZENTGELT				02105		1,77		0,00	
1.789	01710	Bank Kreditkarte Coba	04.09.17	589	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		1,54		0,00	
1.790	01710	Bank Kreditkarte Coba	04.09.17	589	1.50% AUSLANDSEINSATZENTGELT				02105		1,54		0,00	
1.867	01710	Bank Kreditkarte Coba	04.09.17	335	ANNE RICHTER COBADEFFXXX DE13500400000931368501 4018490900037289 End-to-End-Ref				01700	5.000,00			0,00	
1.999	01710	Bank Kreditkarte Coba	04.09.17	590	<Storno> LASTSCHRIFTEINZUG				02100		-659,21		0,00	
2.000	01710	Bank Kreditkarte Coba	04.09.17	590	LASTSCHRIFTEINZUG				01700		659,21		0,00	
2.005	01710	Bank Kreditkarte Coba	04.09.17	593	<Storno> ELEMENT BASALT - ASPEN BASALT 400				02100		-118,01		0,00	
2.006	01710	Bank Kreditkarte Coba	04.09.17	593	ELEMENT BASALT - ASPEN BASALT 400				02105		118,01		0,00	
2.041	01710	Bank Kreditkarte Coba	04.09.17	594	<Storno> THE BIT & SPUR SPRINGDALE 400				02102		-29,45		0,00	
2.042	01710	Bank Kreditkarte Coba	04.09.17	594	THE BIT & SPUR SPRINGDALE 400				02105		29,45		0,00	
240	01710	Bank Kreditkarte Coba	05.09.17	191	ZAHLUNG ERHALTEN - DANKE				01700		5.000,00		0,00	
623	01710	Bank Kreditkarte Coba	05.09.17	575	1.50% AUSLANDSEINSATZENTGELT				02105		-0,38		0,00	
624	01710	Bank Kreditkarte Coba	05.09.17	576	ANTELOPE POINT MARINA PAGE 400				02105		-21,04		0,00	
625	01710	Bank Kreditkarte Coba	05.09.17	577	ARAMARK WAHWEAP LODGE PAGE 400				02105		-203,91		0,00	
626	01710	Bank Kreditkarte Coba	05.09.17	578	FOUR QUEENS HTLS F & B LAS VEGAS 400				02105		-10,10		0,00	
627	01710	Bank Kreditkarte Coba	05.09.17	579	SHELL OIL 12567094003 PAGE 400				02101		-26,85		0,00	
628	01710	Bank Kreditkarte Coba	05.09.17	580	1.50% AUSLANDSEINSATZENTGELT				02105		-0,32		0,00	
629	01710	Bank Kreditkarte Coba	05.09.17	581	ANTELOPE POINT MARINA TOUPAGE 400				02105		-25,25		0,00	
630	01710	Bank Kreditkarte Coba	05.09.17	582	LOVE S COUNTRY00002725 KINGMAN 400				02100		-22,58		0,00	
631	01710	Bank Kreditkarte Coba	05.09.17	583	1.50% AUSLANDSEINSATZENTGELT				02105		-0,40		0,00	
632	01710	Bank Kreditkarte Coba	05.09.17	584	1.50% AUSLANDSEINSATZENTGELT				02105		-0,30		0,00	
633	01710	Bank Kreditkarte Coba	05.09.17	585	1.50% AUSLANDSEINSATZENTGELT				02105		-3,06		0,00	
634	01710	Bank Kreditkarte Coba	05.09.17	586	1.50% AUSLANDSEINSATZENTGELT				02105		-0,15		0,00	
635	01710	Bank Kreditkarte Coba	05.09.17	587	BINIONS GAMBLING HALL F&BLAS VEGAS 400				02102		-20,02		0,00	
636	01710	Bank Kreditkarte Coba	05.09.17	588	1.50% AUSLANDSEINSATZENTGELT				02105		-0,34		0,00	
1.162	01710	Bank Kreditkarte Coba	05.09.17	577	<Storno> ARAMARK WAHWEAP LODGE PAGE 400				02105		203,91		0,00	
1.163	01710	Bank Kreditkarte Coba	05.09.17	577	ARAMARK WAHWEAP LODGE PAGE 400				02105		203,91		0,00	
1.284	01710	Bank Kreditkarte Coba	05.09.17	579	<Storno> SHELL OIL 12567094003 PAGE 400				02101		26,85		0,00	
1.285	01710	Bank Kreditkarte Coba	05.09.17	579	SHELL OIL 12567094003 PAGE 400				02105		-26,85		0,00	
1.286	01710	Bank Kreditkarte Coba	05.09.17	579	<Storno> SHELL OIL 12567094003 PAGE 400				02105		26,85		0,00	
1.287	01710	Bank Kreditkarte Coba	05.09.17	1045	SHELL OIL 12567094003 PAGE 400				02105		26,85		0,00	
1.439	01710	Bank Kreditkarte Coba	05.09.17	581	<Storno> ANTELOPE POINT MARINA TOUPAGE 400				02105		25,25		0,00	
1.472	01710	Bank Kreditkarte Coba	05.09.17	582	<Storno> LOVE S COUNTRY00002725 KINGMAN 400				02100		22,58		0,00	
1.473	01710	Bank Kreditkarte Coba	05.09.17	582	LOVE S COUNTRY00002725 KINGMAN 400				02105		22,58		0,00	
1.482	01710	Bank Kreditkarte Coba	05.09.17	576	<Storno> ANTELOPE POINT MARINA PAGE 400				02105		21,04		0,00	
1.483	01710	Bank Kreditkarte Coba	05.09.17	576	ANTELOPE POINT MARINA PAGE 400				02105		21,04		0,00	
1.488	01710	Bank Kreditkarte Coba	05.09.17	587	<Storno> BINIONS GAMBLING HALL F&BLAS VEGAS 400				02102		20,02		0,00	
1.489	01710	Bank Kreditkarte Coba	05.09.17	587	BINIONS GAMBLING HALL F&BLAS VEGAS 400				02102		20,02		0,00	
1.627	01710	Bank Kreditkarte Coba	05.09.17	588	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		0,34		0,00	
1.628	01710	Bank Kreditkarte Coba	05.09.17	588	1.50% AUSLANDSEINSATZENTGELT				02105		0,34		0,00	
1.629	01710	Bank Kreditkarte Coba	05.09.17	1050	1.50% AUSLANDSEINSATZENTGELT				02105		0,34		0,00	
1.647	01710	Bank Kreditkarte Coba	05.09.17	586	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		0,15		0,00	
1.648	01710	Bank Kreditkarte Coba	05.09.17	586	1.50% AUSLANDSEINSATZENTGELT				02105		0,15		0,00	
1.673	01710	Bank Kreditkarte Coba	05.09.17	578	<Storno> FOUR QUEENS HTLS F & B LAS VEGAS 400				02105		10,10		0,00	
1.674	01710	Bank Kreditkarte Coba	05.09.17	578	FOUR QUEENS HTLS F & B LAS VEGAS 400				02105		10,10		0,00	
1.719	01710	Bank Kreditkarte Coba	05.09.17	585	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		3,06		0,00	
1.720	01710	Bank Kreditkarte Coba	05.09.17	585	1.50% AUSLANDSEINSATZENTGELT				02105		3,06		0,00	
1.739	01710	Bank Kreditkarte Coba	05.09.17	584	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		0,30		0,00	
1.740	01710	Bank Kreditkarte Coba	05.09.17	584	1.50% AUSLANDSEINSATZENTGELT				02105		0,30		0,00	
1.753	01710	Bank Kreditkarte Coba	05.09.17	580	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		0,32		0,00	
1.754	01710	Bank Kreditkarte Coba	05.09.17	580	1.50% AUSLANDSEINSATZENTGELT				02105		0,32		0,00	
1.761	01710	Bank Kreditkarte Coba	05.09.17	583	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		0,40		0,00	
1.762	01710	Bank Kreditkarte Coba	05.09.17	583	1.50% AUSLANDSEINSATZENTGELT				02105		0,40		0,00	
1.769	01710	Bank Kreditkarte Coba	05.09.17	575	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		0,38		0,00	
1.770	01710	Bank Kreditkarte Coba	05.09.17	575	1.50% AUSLANDSEINSATZENTGELT				02105		0,38		0,00	
2.035	01710	Bank Kreditkarte Coba	05.09.17	579	SHELL OIL 12567094003 PAGE 400				02105		26,85		0,00	
2.038	01710	Bank Kreditkarte Coba	05.09.17	1050	<Storno> 1.50% AUSLANDSEINSATZENTGELT				02105		-0,34		0,00	
2.043	01710	Bank Kreditkarte Coba	05.09.17	587	<Storno> BINIONS GAMBLING HALL F&BLAS VEGAS 400				02102		-20,02		0,00	
2.044	01710	Bank Kreditkarte Coba	05.09.17	587	BINIONS GAMBLING HALL F&BLAS VEGAS 400				02105		20,02		0,00	
2.096	01710	Bank Kreditkarte Coba	05.09.17	1178	ANTELOPE POINT MARINA TOUPAGE 400				02105		25,25		0,00	
2.099	01710	Bank Kreditkarte Coba	05.09.17	579	<Storno> SHELL OIL 12567094003 PAGE 400				02105		-26,85		0,00	
615	01710	Bank Kreditkarte Coba	06.09.17	567	COMFORT INN & SUITES LAS VEGAS 400				02105		-99,03		0,00	
616	01710	Bank Kreditkarte Coba	06.09.17	568	SOPHIES MEXICAN KITCHEN GRAND CANYON400				02102		-23,59		0,00	
617	01710	Bank Kreditkarte Coba	06.09.17	569	JOSHUA TREE-NORTH ES TWENTYNINE P400				02100		-21,07		0,00	
618	01710	Bank Kreditkarte Coba	06.09.17	570	IN *RP'S STAGE STOP (RED 928-6383115 400				02102		-15,59		0,00	
619	01710	Bank Kreditkarte Coba	06.09.17	571	1.50% AUSLANDSEINSATZENTGELT				02105		-0,32		0,00	
