Buchungsnummer	Kontonummer	Kontobezeichnung	Belegdatum	Belegnummer	Buchungstext	Kostenträger 	Kostenstelle 	Gegenkonto	Sollbetrag EUR	Habenbetrag EUR	USt-Konto	USt-%	SPLIT
469	02102	Privat Restaurant	10.03.20	359	OLB Le Commerce//SAINT-DIZIER FR/1 2020-03-08T20:13:40 KFN 1 VJ 2012 Karte			01700	21,10			0,00	
559	02102	Privat Restaurant	10.03.20	359	<Storno> OLB Le Commerce//SAINT-DIZIER FR/1 2020-03-08T20:13:40 KFN 1 VJ 2012 Ka			01700	-21,10			0,00	
453	02102	Privat Restaurant	16.03.20	343	OLB LE MUSSET//PARIS/FR/1 2020.03.12T14.46.18 Folgenr.000 Verfalld.2099.12			01740	8,00			0,00	
573	02102	Privat Restaurant	16.03.20	343	<Storno> OLB LE MUSSET//PARIS/FR/1 2020.03.12T14.46.18 Folgenr.000 Verfalld.2099			01740	-8,00			0,00	
817	02102	Privat Restaurant	29.05.20	623	OLB Thi Miuh Vietnam//Muenchen/DE 2020-05-28T16:36:09 KFN 1 VJ 2012 Karten			01700	26,00			0,00	
36	02103	Privat Parken	07.01.20	36	OLB FRAPORT AG//FRANKFURT/DE 2020-01-06T10:23:42 KFN 1 VJ 2012 Kartenzahlu			01700	46,00			0,00	
105	02103	Privat Parken	07.01.20	36	<Storno> OLB FRAPORT AG//FRANKFURT/DE 2020-01-06T10:23:42 KFN 1 VJ 2012 Kartenza			01700	-46,00			0,00	
40	02104	Privat Miete	17.01.20	40	OLB VK 282008889135 Flurstr 13 Aschheim ABSCHLAG 01 Strom WIR SAGENDANKE			01700	25,00			0,00	
69	02104	Privat Miete	27.01.20	67	OLB MIETE			01700	635,00			0,00	
243	02104	Privat Miete	26.02.20	205	OLB MIETE			01700	635,00			0,00	
518	02104	Privat Miete	26.03.20	408	OLB MIETE			01700	635,00			0,00	
543	02104	Privat Miete	02.04.20	432	OLB VK 282008889135 Flurstr 13 Aschheim ABRECHNUNG 02.04.20 211720464446			01700		43,38		0,00	
734	02104	Privat Miete	27.04.20	555	OLB MIETE			01700	635,00			0,00	
805	02104	Privat Miete	18.05.20	611	OLB VK 282008889135 Flurstr 13 Aschheim ABSCHLAG 05 Strom WIR SAGENDANKE			01700	19,00			0,00	
814	02104	Privat Miete	26.05.20	620	OLB MIETE			01700	635,00			0,00	
15	02105	Privat Reisen	07.01.20	15	OLB NR8676167015 LEIPZIGKAUFUMSATZ04.01173029ARN74036010004010433372056			01740	737,97			0,00	
37	02105	Privat Reisen	08.01.20	37	OLB IC HOT. FRANKF. AIRPOR//FRANKFURT/D2020-01-06T10:03:02 KFN 1 VJ 2012 K			01700	201,00			0,00	
88	02105	Privat Reisen	08.01.20	37	<Storno> OLB IC HOT. FRANKF. AIRPOR//FRANKFURT/D2020-01-06T10:03:02 KFN 1 VJ 201			01700	-201,00			0,00	
29	02105	Privat Reisen	13.01.20	29	OLB H+ HOTEL BERLIN-MITTE GIR 69275884/2020-01-11T02:53:53 KFN 1 VJ 2012 K			01700	80,00			0,00	
90	02105	Privat Reisen	13.01.20	29	<Storno> OLB H+ HOTEL BERLIN-MITTE GIR 69275884/2020-01-11T02:53:53 KFN 1 VJ 201			01700	-80,00			0,00	
16	02105	Privat Reisen	17.01.20	16	OLB DB AUTOMAT//ISMANING/DE 2020.01.16T11.23.53 Folgenr.000 Verfalld.2022.			01740	8,30			0,00	
43	02105	Privat Reisen	17.01.20	43	OLB DB AUTOMAT /BERLIN GESUNDBRUNNEN/DE2020-01-16T02:54:19 KFN 1 VJ 2012 K			01700	95,90			0,00	
44	02105	Privat Reisen	17.01.20	44	OLB H2 HOTEL MUENCHEN MESSE GIR 69275692020-01-16T19:01:37 KFN 1 VJ 2012 K			01700	184,45			0,00	
89	02105	Privat Reisen	17.01.20	44	<Storno> OLB H2 HOTEL MUENCHEN MESSE GIR 69275692020-01-16T19:01:37 KFN 1 VJ 201			01700	-184,45			0,00	
96	02105	Privat Reisen	17.01.20	43	<Storno> OLB DB AUTOMAT /BERLIN GESUNDBRUNNEN/DE2020-01-16T02:54:19 KFN 1 VJ 201			01700	-95,90			0,00	
224	02105	Privat Reisen	17.01.20	16	<Storno> OLB DB AUTOMAT//ISMANING/DE 2020.01.16T11.23.53 Folgenr.000 Verfalld.20			01740	-8,30			0,00	
18	02105	Privat Reisen	22.01.20	18	OLB NR8676167015 BERLINKAUFUMSATZ19.01124903ARN74987500020331986604839			01740	44,99			0,00	
228	02105	Privat Reisen	22.01.20	18	<Storno> OLB NR8676167015 BERLINKAUFUMSATZ19.01124903ARN74987500020331986604839			01740	-44,99			0,00	
17	02105	Privat Reisen	23.01.20	17	OLB NR8676167015GUTSCHRIFTSBELEG21.01			01740		163,63		0,00	
19	02105	Privat Reisen	23.01.20	19	OLB NR8676167015 BERLINKAUFUMSATZ19.01113730ARN74987500020342932755856			01740	22,99			0,00	
230	02105	Privat Reisen	23.01.20	19	<Storno> OLB NR8676167015 BERLINKAUFUMSATZ19.01113730ARN74987500020342932755856			01740	-22,99			0,00	
179	02105	Privat Reisen	11.02.20	148	OLB H4 HOTEL FRANKFURT MESSE GIR 6927592020-02-11T01:11:34 KFN 1 VJ 2012 K			01700	122,40			0,00	
257	02105	Privat Reisen	11.02.20	148	<Storno> OLB H4 HOTEL FRANKFURT MESSE GIR 6927592020-02-11T01:11:34 KFN 1 VJ 201			01700	-122,40			0,00	
182	02105	Privat Reisen	12.02.20	151	OLB H4 HOTEL FRANKFURT MESSE GIR 6927592020-02-11T11:16:21 KFN 1 VJ 2012 K			01700	149,00			0,00	
311	02105	Privat Reisen	12.02.20	151	<Storno> OLB H4 HOTEL FRANKFURT MESSE GIR 6927592020-02-11T11:16:21 KFN 1 VJ 201			01700	-149,00			0,00	
312	02105	Privat Reisen	12.02.20	267	OLB H4 HOTEL FRANKFURT MESSE GIR 6927592020-02-11T11:16:21 KFN 1 VJ 2012 K			01700	0,70			0,00	
184	02105	Privat Reisen	13.02.20	153	OLB H4 HOTEL FRANKFURT MESSE GIR 6927592020-02-12T11:14:32 KFN 1 VJ 2012 K			01700	15,00			0,00	
313	02105	Privat Reisen	13.02.20	153	<Storno> OLB H4 HOTEL FRANKFURT MESSE GIR 6927592020-02-12T11:14:32 KFN 1 VJ 201			01700	-15,00			0,00	
163	02105	Privat Reisen	17.02.20	132	OLB NR8676167015 AMSTERDAM NLKAUFUMSATZ13.02134406ARN742084700440000060823			01740	98,03			0,00	
193	02105	Privat Reisen	17.02.20	162	OLB CCV.KAANDORP//ROTTERDAM/NL/1 2020-02-14T21:08:27 KFN 1 VJ 2012 Kartenz			01700	21,00			0,00	
194	02105	Privat Reisen	17.02.20	163	OLB Grand Cafe Prachtig//ROTTERDAM/NL/12020-02-14T16:09:42 KFN 1 VJ 2012 K			01700	27,05			0,00	
195	02105	Privat Reisen	17.02.20	164	OLB CCV.FIRMA PICKLES ROTT//ROTTERDAM/N2020-02-13T19:58:35 KFN 1 VJ 2012 K			01700	30,15			0,00	
196	02105	Privat Reisen	17.02.20	165	OLB Harvest Coffee Brewers//ROTTERDAM/N2020-02-13T13:38:27 KFN 1 VJ 2012 K			01700	33,00			0,00	
296	02105	Privat Reisen	17.02.20	165	<Storno> OLB Harvest Coffee Brewers//ROTTERDAM/N2020-02-13T13:38:27 KFN 1 VJ 201			01700	-33,00			0,00	
375	02105	Privat Reisen	17.02.20	162	<Storno> OLB CCV.KAANDORP//ROTTERDAM/NL/1 2020-02-14T21:08:27 KFN 1 VJ 2012 Kart			01700	-21,00			0,00	
377	02105	Privat Reisen	17.02.20	163	<Storno> OLB Grand Cafe Prachtig//ROTTERDAM/NL/12020-02-14T16:09:42 KFN 1 VJ 201			01700	-27,05			0,00	
381	02105	Privat Reisen	17.02.20	164	<Storno> OLB CCV.FIRMA PICKLES ROTT//ROTTERDAM/N2020-02-13T19:58:35 KFN 1 VJ 201			01700	-30,15			0,00	
431	02105	Privat Reisen	17.02.20	132	<Storno> OLB NR8676167015 AMSTERDAM NLKAUFUMSATZ13.02134406ARN742084700440000060			01740	-98,03			0,00	
432	02105	Privat Reisen	17.02.20	323	OLB NR8676167015 AMSTERDAM NLKAUFUMSATZ13.02134406ARN742084700440000060823			01740	4,53			0,00	
164	02105	Privat Reisen	18.02.20	133	OLB NR8676167015 AMSTERDAM NLKAUFUMSATZ15.02110553ARN742084700460000045160			01740	115,60			0,00	
203	02105	Privat Reisen	18.02.20	172	OLB World Port Center//ROTTERDAM/NL/1 2020-02-15T15:11:34 KFN 1 VJ 2012 Ka			01700	15,80			0,00	
429	02105	Privat Reisen	18.02.20	133	<Storno> OLB NR8676167015 AMSTERDAM NLKAUFUMSATZ15.02110553ARN742084700460000045			01740	-115,60			0,00	
430	02105	Privat Reisen	18.02.20	322	OLB NR8676167015 AMSTERDAM NLKAUFUMSATZ15.02110553ARN742084700460000045160			01740	5,10			0,00	
433	02105	Privat Reisen	18.02.20	322	<Storno> OLB NR8676167015 AMSTERDAM NLKAUFUMSATZ15.02110553ARN742084700460000045			01740	-5,10			0,00	
434	02105	Privat Reisen	18.02.20	324	OLB NR8676167015 AMSTERDAM NLKAUFUMSATZ15.02110553ARN742084700460000045160			01740	5,10			0,00	
209	02105	Privat Reisen	20.02.20	178	OLB Manner//Salzburg/AT/1 2020-02-18T13:31:07 KFN 1 VJ 2012 Kartenzahlung			01700	9,70			0,00	
210	02105	Privat Reisen	20.02.20	179	OLB CAFE GLOCKENSPIEL//SALZBURG/AT/1 2020-02-18T18:58:15 KFN 1 Kartenzahlu			01700	29,70			0,00	
407	02105	Privat Reisen	20.02.20	178	<Storno> OLB Manner//Salzburg/AT/1 2020-02-18T13:31:07 KFN 1 VJ 2012 Kartenzahlu			01700	-9,70			0,00	
408	02105	Privat Reisen	20.02.20	179	<Storno> OLB CAFE GLOCKENSPIEL//SALZBURG/AT/1 2020-02-18T18:58:15 KFN 1 Kartenza			01700	-29,70			0,00	
211	02105	Privat Reisen	21.02.20	180	OLB Naschmarkt//Wien/AT/1 2020-02-19T15:29:24 KFN 1 VJ 2012 Kartenzahlung			01700	19,00			0,00	
212	02105	Privat Reisen	21.02.20	181	OLB Drechsler//Wien/AT/1 2020 02-19T19:50:39 KFN 1 VJ 2012 Kartenzahlung			01700	20,10			0,00	
213	02105	Privat Reisen	21.02.20	182	OLB Ibis Wien City//Wien/AT/1 2020-02-19T10:39:42 KFN 1 VJ 2012 Kartenzahl			01700	78,00			0,00	
214	02105	Privat Reisen	21.02.20	183	OLB Ibis Wien City//Wien/AT/1 2020-02-18T23:46:24 KFN 1 VJ 2012 Kartenzahl			01700	91,00			0,00	
333	02105	Privat Reisen	21.02.20	180	<Storno> OLB Naschmarkt//Wien/AT/1 2020-02-19T15:29:24 KFN 1 VJ 2012 Kartenzahlu			01700	-19,00			0,00	
335	02105	Privat Reisen	21.02.20	181	<Storno> OLB Drechsler//Wien/AT/1 2020 02-19T19:50:39 KFN 1 VJ 2012 Kartenzahlun			01700	-20,10			0,00	
415	02105	Privat Reisen	21.02.20	182	<Storno> OLB Ibis Wien City//Wien/AT/1 2020-02-19T10:39:42 KFN 1 VJ 2012 Kartenz			01700	-78,00			0,00	
416	02105	Privat Reisen	21.02.20	316	OLB Ibis Wien City//Wien/AT/1 2020-02-19T10:39:42 KFN 1 VJ 2012 Kartenzahl			01700	1,64			0,00	
417	02105	Privat Reisen	21.02.20	183	<Storno> OLB Ibis Wien City//Wien/AT/1 2020-02-18T23:46:24 KFN 1 VJ 2012 Kartenz			01700	-91,00			0,00	
418	02105	Privat Reisen	21.02.20	317	OLB Ibis Wien City//Wien/AT/1 2020-02-18T23:46:24 KFN 1 VJ 2012 Kartenzahl			01700	1,64			0,00	
240	02105	Privat Reisen	24.02.20	202	OLB Ibis Wien City//Wien/AT/1 2020-02-20T10:28:01 KFN 1 VJ 2012 Kartenzahl			01700	325,00			0,00	
419	02105	Privat Reisen	24.02.20	202	<Storno> OLB Ibis Wien City//Wien/AT/1 2020-02-20T10:28:01 KFN 1 VJ 2012 Kartenz			01700	-325,00			0,00	
420	02105	Privat Reisen	24.02.20	318	OLB Ibis Wien City//Wien/AT/1 2020-02-20T10:28:01 KFN 1 VJ 2012 Kartenzahl			01700	8,20			0,00	
234	02105	Privat Reisen	27.02.20	196	OLB BP TANKSTELLE//WIEN/AT/1 2020-02-25T20:47:40 KFN 1 Kartenzahlung			01700	47,24			0,00	
254	02105	Privat Reisen	27.02.20	216	OLB Ibis Wien City//Wien/AT/1 2020.02.25T08.39.58 Folgenr.000 Verfalld.202			01740	65,00			0,00	
347	02105	Privat Reisen	27.02.20	196	<Storno> OLB BP TANKSTELLE//WIEN/AT/1 2020-02-25T20:47:40 KFN 1 Kartenzahlung			01700	-47,24			0,00	
421	02105	Privat Reisen	27.02.20	216	<Storno> OLB Ibis Wien City//Wien/AT/1 2020.02.25T08.39.58 Folgenr.000 Verfalld.			01740	-65,00			0,00	
41	02107	Privat Bussgeld	17.01.20	41	OLB 81448381 - M-R 7408 14.12.2019 - 0712 Chemnitz Frankenberger Str.283			01700	35,00			0,00	
48	02107	Privat Bussgeld	17.01.20	48	OLB 717278721716 - 79 kmh - 12.12.2019 - 03:46 Koln BAB1 km 406,75 Rheinbr			01700	30,00			0,00	
75	02107	Privat Bussgeld	27.01.20	73	OLB Nr 148988 / M-R 7408 - Anne Richter 04.12.2019 08:35 55,18 EUR			01700	123,48			0,00	
74	02107	Privat Bussgeld	29.01.20	72	OLB 505.25.049403.8 - 09.12.2019 0519 - 92 - M R 7408 - K9657 Sudtangente			01700	10,00			0,00	
130	02107	Privat Bussgeld	03.02.20	115	OLB 0589565758081 Anne Richter, 14.01.2020 1140 13355 Berlin Gleimstr. 62			01700	25,00			0,00	
202	02107	Privat Bussgeld	18.02.20	171	OLB 0588438529298 - Berlin- 11.01.2020 02:24 Uhr - 13503 Bln Rd A111 LG AS			01700	15,00			0,00	
513	02107	Privat Bussgeld	23.03.20	403	OLB 5100300080936 - Anne Richter - M-R 7408 27.01.2020 zwischen 11:12 und			01700	39,75			0,00	
641	02107	Privat Bussgeld	03.04.20	483	OLB 8111942162 - M-R 7408 - Anne Richter, 19.03.2020 1239 Hanauer Landstra			01700	25,00			0,00	
642	02107	Privat Bussgeld	03.04.20	484	OLB 5100300092129 - Anne Richter - M-R 7408 02.03.2020 zwischen 10:37 und			01700	29,75			0,00	
698	02107	Privat Bussgeld	09.04.20	519	OLB 2955237407 - Anne Richter 07.03.2020 1320 - Gemarkung Mehlingen, BAB 6			01700	20,00			0,00	
719	02107	Privat Bussgeld	20.04.20	540	OLB 2030966575801 - M-R7408 - Anne Richter 14.01.2020, 1300, 13355 Berlin			01700	136,00			0,00	
726	02107	Privat Bussgeld	23.04.20	547	OLB AMENDE3333682157934187- Anne Richter, M-R7408, 64kmh, Nancy vers Paris			01700	90,00			0,00	
728	02107	Privat Bussgeld	27.04.20	549	OLB 2568473151 -- Anne Richter, 14.04.2020 01:34 - Trier A602 Baustelle, k			01700	10,00			0,00	
809	02107	Privat Bussgeld	19.05.20	615	OLB 8094720166004 - Anne Richter - M-JO 1896, 19.05.2020 1730 - 1735 Kirch			01700	55,00			0,00	
818	02107	Privat Bussgeld	29.05.20	624	OLB 23609208 M-R 7408 Munchen Landsberger Str 161- 175 80867 Munchen 28052			01700	30,00			0,00	
826	02107	Privat Bussgeld	08.06.20	632	OLB 310208634510 - 30308-369/29083-2020Verf.1 - M-R7408 26.02.2020 22:07 U			01700	60,00			0,00	
12	02109	Privat Versicherungen	02.01.20	12	OLB Vertrag 54843926. IhreGeraeteversicherung. Mehr Info unter my.wertgara			01700	8,00			0,00	
34	02109	Privat Versicherungen	15.01.20	34	OLB TK-BuchNr 07804756955 Monat 12/19 T250488046 Beitraege			01700	186,90			0,00	
127	02109	Privat Versicherungen	03.02.20	112	OLB Vertrag 54843926. IhreGeraeteversicherung. Mehr Info unter my.wertgara			01700	8,00			0,00	
199	02109	Privat Versicherungen	17.02.20	168	OLB TK-BuchNr 06004566333 Monat 01/20 T250488046 Beitraege			01700	191,10			0,00	
273	02109	Privat Versicherungen	02.03.20	232	OLB Vertrag 54843926. IhreGeraeteversicherung. Mehr Info unter my.wertgara			01700	8,00			0,00	
282	02109	Privat Versicherungen	02.03.20	241	OLB 784572390G60017 26.02.2020 Reiseversicherung			01700	59,00			0,00	
483	02109	Privat Versicherungen	16.03.20	373	OLB TK-BuchNr 01904946029 Monat 02/20 T250488046 Beitraege			01700	191,10			0,00	
532	02109	Privat Versicherungen	01.04.20	422	OLB Vertrag 54843926. IhreGeraeteversicherung. Mehr Info unter my.wertgara			01700	8,00			0,00	
709	02109	Privat Versicherungen	15.04.20	530	OLB TK-BuchNr 02704756821 Monat 03/20 T250488046 Beitraege			01700	191,10			0,00	
749	02109	Privat Versicherungen	04.05.20	564	OLB Vertrag 54843926. IhreGeraeteversicherung. Mehr Info unter my.wertgara			01700	8,00			0,00	
834	02109	Privat Versicherungen	04.05.20	638	OLB HUK-COBURG-Allgemeine,KRAFTFAHRT-VERSICHERUNG 622/183383-G, M-ZO 2090,			01700	14,70			0,00	
800	02109	Privat Versicherungen	15.05.20	606	OLB TK-BuchNr 02405199613 Monat 04/20 T250488046 Beitraege			01700	191,10			0,00	
821	02109	Privat Versicherungen	01.06.20	627	OLB Vertrag 54843926. IhreGeraeteversicherung. Mehr Info unter my.wertgara			01700	8,00			0,00	
13	02110	Privat Vereine	02.01.20	13	OLB 705258 - Beitrag 2020			01700	108,00			0,00	
79	02110	Privat Vereine	31.01.20	77	OLB DARC Beitrag 2020 3170656 - Anne Richter			01700	99,00			0,00	
261	02111	Privat Freizeit	28.02.20	220	OLB WIENER EISTRAUM//WIEN/AT/1 2020-02-25T13:28:03 KFN 1 Kartenzahlung			01700	17,50			0,00	
11	02112	Privatentnahmen Lebensmittel	02.01.20	11	OLB REWE SAGT DANKE. 46655951//Aschheim/DE 2019.12.30T17.58.29 Folgenr.000			01740	30,59			0,00	
24	02112	Privatentnahmen Lebensmittel	06.01.20	24	OLB RIEM ARCADEN//MUENCHEN/DE 2020-01-04T15:40:46 KFN 1 VJ 2012 Kartenzahl			01700	8,40			0,00	
25	02112	Privatentnahmen Lebensmittel	06.01.20	25	OLB EDEKA UHLIG MUENCHEN-RIEM//MUENCHEN2020-01-04T11:50:03 KFN 1 VJ 2012 K			01700	18,83			0,00	
323	02112	Privatentnahmen Lebensmittel	06.01.20	24	<Storno> OLB RIEM ARCADEN//MUENCHEN/DE 2020-01-04T15:40:46 KFN 1 VJ 2012 Kartenz			01700	-8,40			0,00	
45	02112	Privatentnahmen Lebensmittel	21.01.20	45	OLB Kaufland Berlin//Berlin/DE 2020-01-20T18:42:56 KFN 1 VJ 2012 Kartenzah			01700	38,99			0,00	
666	02112	Privatentnahmen Lebensmittel	21.01.20	45	<Storno> OLB Kaufland Berlin//Berlin/DE 2020-01-20T18:42:56 KFN 1 VJ 2012 Karten			01700	-38,99			0,00	
68	02112	Privatentnahmen Lebensmittel	27.01.20	66	OLB Kaufland Dachau//Dachau/DE 2020-01-24T17:48:08 KFN 1 VJ 2012 Kartenzah			01700	60,99			0,00	
126	02112	Privatentnahmen Lebensmittel	03.02.20	111	OLB ALDI GMBH + CO. KG//MUENCHEN/DE 2020-01-31T11:47:15 KFN 1 VJ 2012 Kart			01700	3,97			0,00	
176	02112	Privatentnahmen Lebensmittel	11.02.20	145	OLB EDEKA UHLIG MUENCHEN-RIEM//MUENCHEN2020-02-10T18:35:09 KFN 1 VJ 2012 K			01700	9,76			0,00	
616	02112	Privatentnahmen Lebensmittel	20.03.20	470	OLB FRANPRIX 132//PARIS 10/FR 1 2020-03-18T12:50:53KFN 1 VJ 2012 Kartenzah			01700	9,75			0,00	
668	02112	Privatentnahmen Lebensmittel	20.03.20	470	<Storno> OLB FRANPRIX 132//PARIS 10/FR 1 2020-03-18T12:50:53KFN 1 VJ 2012 Karten			01700	-9,75			0,00	
669	02112	Privatentnahmen Lebensmittel	20.03.20	500	OLB FRANPRIX 132//PARIS 10/FR 1 2020-03-18T12:50:53KFN 1 VJ 2012 Kartenzah			01700	9,75			0,00	
672	02112	Privatentnahmen Lebensmittel	20.03.20	500	<Storno> OLB FRANPRIX 132//PARIS 10/FR 1 2020-03-18T12:50:53KFN 1 VJ 2012 Karten			01700	-9,75			0,00	
516	02112	Privatentnahmen Lebensmittel	25.03.20	406	OLB EDEKA UHLIG MUENCHEN-RIEM//MUENCHEN2020-03-24T09:36:19 KFN 1 VJ 2012 K			01700	20,68			0,00	
624	02112	Privatentnahmen Lebensmittel	25.03.20	474	OLB TOTAL Service Station//PEGNITZ/DE 2020-03-23T11:33:27 KFN 1 VJ 2012 Ka			01700	10,36			0,00	
670	02112	Privatentnahmen Lebensmittel	25.03.20	474	<Storno> OLB TOTAL Service Station//PEGNITZ/DE 2020-03-23T11:33:27 KFN 1 VJ 2012			01700	-10,36			0,00	
671	02112	Privatentnahmen Lebensmittel	25.03.20	501	OLB TOTAL Service Station//PEGNITZ/DE 2020-03-23T11:33:27 KFN 1 VJ 2012 Ka			01700	10,36			0,00	
674	02112	Privatentnahmen Lebensmittel	25.03.20	501	<Storno> OLB TOTAL Service Station//PEGNITZ/DE 2020-03-23T11:33:27 KFN 1 VJ 2012			01700	-10,36			0,00	
784	02112	Privatentnahmen Lebensmittel	25.03.20	590	Metzgerei Germaier			01600	3,21			0,00	
521	02112	Privatentnahmen Lebensmittel	26.03.20	411	OLB Referenz 56039267013758250320103422Mandat OFFLINEEinreicher-ID DE16RPA			01730	2,04			0,00	
535	02112	Privatentnahmen Lebensmittel	26.03.20	425	OLB Referenz 56039266113508250320103205Mandat 202892Einreicher-ID DE16RPA0			01730	17,99			0,00	
630	02112	Privatentnahmen Lebensmittel	30.03.20	476	OLB ALLGUTH TS Karlsfeld//Karlsfeld/DE 2020-03-29T16:16:21 KFN 1 VJ 2012 K			01700	1,99			0,00	
523	02112	Privatentnahmen Lebensmittel	01.04.20	413	OLB WIENER FEINBAECKER HEBERER//FRANKFURT/DE 2020.03.31T10.56.34 Folgenr.0			01740	4,95			0,00	
527	02112	Privatentnahmen Lebensmittel	01.04.20	417	OLB WIENER FEINBAECKER HEBERER//FRANKFU2020-03-31T13:21:02 KFN 1 VJ 2012 K			01700	1,85			0,00	
531	02112	Privatentnahmen Lebensmittel	01.04.20	421	OLB DANKE, IHR LIDL//Frankfurt/DE 2020-03-31T16:47:34 KFN 1 VJ 2012 Karten			01700	7,01			0,00	
609	02112	Privatentnahmen Lebensmittel	01.04.20	417	<Storno> OLB WIENER FEINBAECKER HEBERER//FRANKFU2020-03-31T13:21:02 KFN 1 VJ 201			01700	-1,85			0,00	
613	02112	Privatentnahmen Lebensmittel	01.04.20	413	<Storno> OLB WIENER FEINBAECKER HEBERER//FRANKFURT/DE 2020.03.31T10.56.34 Folgen			01740	-4,95			0,00	
634	02112	Privatentnahmen Lebensmittel	01.04.20	478	OLB ECHO TANKSTELLEN GMBH ROC//Frankfur2020-03-31T22:06:32 KFN 1 VJ 2012 K			01700	2,90			0,00	
636	02112	Privatentnahmen Lebensmittel	01.04.20	479	OLB ECHO TANKSTELLEN GMBH ROC//Frankfur2020-03-31T12:39:42 KFN 1 VJ 2012 K			01700	5,48			0,00	
676	02112	Privatentnahmen Lebensmittel	01.04.20	478	<Storno> OLB ECHO TANKSTELLEN GMBH ROC//Frankfur2020-03-31T22:06:32 KFN 1 VJ 201			01700	-2,90			0,00	
678	02112	Privatentnahmen Lebensmittel	01.04.20	421	<Storno> OLB DANKE, IHR LIDL//Frankfurt/DE 2020-03-31T16:47:34 KFN 1 VJ 2012 Kar			01700	-7,01			0,00	
680	02112	Privatentnahmen Lebensmittel	01.04.20	479	<Storno> OLB ECHO TANKSTELLEN GMBH ROC//Frankfur2020-03-31T12:39:42 KFN 1 VJ 201			01700	-5,48			0,00	
648	02112	Privatentnahmen Lebensmittel	02.04.20	489	OLB SHELL 5451/ FrankfurtMain /DE 2020-04-01T14:21:59 KFN 1 VJ 2012 Karte			01700	10,46			0,00	
682	02112	Privatentnahmen Lebensmittel	02.04.20	489	<Storno> OLB SHELL 5451/ FrankfurtMain /DE 2020-04-01T14:21:59 KFN 1 VJ 2012 Kar			01700	-10,46			0,00	
640	02112	Privatentnahmen Lebensmittel	03.04.20	482	OLB JAMYS BURGER BEDANKT SIE BE//Frankf2020-04-02T13:14:04 KFN 1 VJ 2012 K			01700	9,90			0,00	
643	02112	Privatentnahmen Lebensmittel	03.04.20	485	OLB AREAS OST WEISKIRCHEN SUED//Rodgau/2020-04-02T11:46:02 KFN 1 VJ 2012 K			01700	4,70			0,00	
684	02112	Privatentnahmen Lebensmittel	03.04.20	482	<Storno> OLB JAMYS BURGER BEDANKT SIE BE//Frankf2020-04-02T13:14:04 KFN 1 VJ 201			01700	-9,90			0,00	
685	02112	Privatentnahmen Lebensmittel	03.04.20	485	<Storno> OLB AREAS OST WEISKIRCHEN SUED//Rodgau/2020-04-02T11:46:02 KFN 1 VJ 201			01700	-4,70			0,00	
690	02112	Privatentnahmen Lebensmittel	06.04.20	511	OLB REWE SAGT DANKE. 46655951//Aschheim2020-04-04T17:13:16 KFN 1 VJ 2012 K			01700	7,24			0,00	
691	02112	Privatentnahmen Lebensmittel	06.04.20	512	OLB ALDI SE + CO. KG//ASCHHEIM/DE 2020-04-03T15:17:21 KFN 1 VJ 2012 Karten			01700	16,44			0,00	
761	02112	Privatentnahmen Lebensmittel	08.04.20	574	OLB OMV 7192.//Furholzen/DE/0 2020-04-06T04:17:33 KFN 1 VJ 2012 Kartenzahl			01700	3,50			0,00	
703	02112	Privatentnahmen Lebensmittel	14.04.20	524	OLB ECHO TANKSTELLEN GMBH ROC//Dietzenb2020-04-13T16:23:43 KFN 1 VJ 2012 K			01700	10,55			0,00	
705	02112	Privatentnahmen Lebensmittel	14.04.20	526	OLB DANKE, IHR LIDL//Offenbach/DE 2020-04-11T20:40:29 KFN 1 VJ 2012 Karten			01700	14,22			0,00	
738	02112	Privatentnahmen Lebensmittel	14.04.20	559	OLB Referenz 56006859402980090420194525Mandat 200564Einreicher-ID DE58ZZZ0			01730	38,53			0,00	
775	02112	Privatentnahmen Lebensmittel	16.04.20	584	Rewe			01600	0,64			0,00	
714	02112	Privatentnahmen Lebensmittel	17.04.20	535	OLB REWE SAGT DANKE. 46400422//Aschheim2020-04-16T13:44:04 KFN 1 VJ 2012 K			01700	24,84			0,00	
773	02112	Privatentnahmen Lebensmittel	18.04.20	582	Rewe			01600	11,75			0,00	
717	02112	Privatentnahmen Lebensmittel	20.04.20	538	OLB Kartenzahlung ARAL Dachau Alte Romerstrase 50//Da2020-04-18T15:26:25 K			01700	2,69			0,00	
762	02112	Privatentnahmen Lebensmittel	20.04.20	538	<Storno> OLB Kartenzahlung ARAL Dachau Alte Romerstrase 50//Da2020-04-18T15:26:2			01700	-2,69			0,00	
771	02112	Privatentnahmen Lebensmittel	23.04.20	580	Rewe			01600	3,00			0,00	
776	02112	Privatentnahmen Lebensmittel	23.04.20	585	Rewe			01600	6,67			0,00	
772	02112	Privatentnahmen Lebensmittel	25.04.20	581	Rewe			01600	16,33			0,00	
777	02112	Privatentnahmen Lebensmittel	02.05.20	586	Edeka			01600	4,48			0,00	
774	02112	Privatentnahmen Lebensmittel	06.05.20	583	Rewe			01600	18,53			0,00	
788	02112	Privatentnahmen Lebensmittel	11.05.20	594	OLB REWE SAGT DANKE. 46655951//Aschheim2020-05-08T14:12:47 KFN 1 VJ 2012 K			01700	6,08			0,00	
